City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
473,Klaksvik,FO,2022-07-15 23:30:56,62.2266,-6.589,49.12,76,39,3.91,scattered clouds
474,Codrington,AU,2022-07-15 23:30:57,-38.2667,141.9667,48.33,83,99,18.84,overcast clouds
475,Paita,PE,2022-07-15 23:30:51,-5.0892,-81.1144,64.78,75,0,20.8,clear sky
476,Grand-Lahou,CI,2022-07-15 23:30:57,5.1367,-5.0242,75.04,90,77,10.74,light rain
477,Cacapava Do Sul,BR,2022-07-15 23:30:57,-30.5122,-53.4914,57.47,98,67,3.36,broken clouds
478,Calabozo,VE,2022-07-15 23:30:58,8.9242,-67.4293,77.31,82,100,2.33,overcast clouds
479,Oistins,BB,2022-07-15 23:30:58,13.0667,-59.5333,81.52,83,40,20.71,scattered clouds
480,San Jose,US,2022-07-15 23:29:18,37.3394,-121.895,89.69,49,0,13.8,clear sky
481,Arman,RU,2022-07-15 23:30:58,59.7,150.1667,70.02,77,91,5.1,overcast clouds
482,Acari,PE,2022-07-15 23:30:59,-15.4311,-74.6158,61.7,80,46,6.38,scattered clouds
483,Charters Towers,AU,2022-07-15 23:30:59,-20.1,146.2667,64.89,64,52,18.16,broken clouds
484,Baruun-Urt,MN,2022-07-15 23:30:59,46.6806,113.2792,63.52,85,99,8.39,overcast clouds
485,Daru,PG,2022-07-15 23:31:00,-9.0763,143.2092,78.17,68,52,16.64,broken clouds
486,Dekar,BW,2022-07-15 23:31:00,-21.5333,21.9333,51.58,35,0,8.25,clear sky
487,Anadyr,RU,2022-07-15 23:31:00,64.75,177.4833,54.1,54,0,13.42,clear sky
488,Nome,US,2022-07-15 23:31:01,64.5011,-165.4064,64.11,63,0,11.5,clear sky
489,Borogontsy,RU,2022-07-15 23:31:01,62.6683,131.1683,75.79,72,94,2.35,overcast clouds
490,Suihua,CN,2022-07-15 23:31:01,46.6406,126.9969,73.13,66,43,13.09,scattered clouds
491,Meulaboh,ID,2022-07-15 23:31:02,4.1363,96.1285,76.33,86,71,3.58,broken clouds
492,Hargeysa,SO,2022-07-15 23:31:02,9.56,44.065,67.8,74,96,29.35,overcast clouds
493,Thunder Bay,CA,2022-07-15 23:30:17,48.4001,-89.3168,76.98,61,20,12.66,few clouds
494,Karasjok,NO,2022-07-15 23:31:03,69.4719,25.5112,56.46,95,68,9.42,broken clouds
495,Mpongwe,ZM,2022-07-15 23:31:03,-13.5091,28.155,57.13,58,9,6.08,clear sky
496,Carutapera,BR,2022-07-15 23:31:04,-1.195,-46.02,75.42,87,74,6.29,broken clouds
497,Alencon,FR,2022-07-15 23:31:04,48.4333,0.0833,55.94,57,6,6.15,clear sky
498,Kurya,RU,2022-07-15 23:31:05,51.6003,82.2888,60.31,77,47,1.97,scattered clouds
499,Richmond,US,2022-07-15 23:28:36,37.5538,-77.4603,82.4,76,40,8.05,scattered clouds
500,Alice Springs,AU,2022-07-15 23:31:06,-23.7,133.8833,44.15,42,0,0.0,clear sky
501,Ziro,IN,2022-07-15 23:31:06,27.6333,93.8333,61.29,94,12,2.01,few clouds
502,Manicore,BR,2022-07-15 23:31:06,-5.8092,-61.3003,82.35,83,0,0.0,clear sky
503,Zhezkazgan,KZ,2022-07-15 23:31:07,47.8043,67.7144,71.58,37,0,8.95,clear sky
504,San Juan,AR,2022-07-15 23:30:41,-31.5375,-68.5364,38.17,94,100,10.31,overcast clouds
505,Kavaratti,IN,2022-07-15 23:31:07,10.5669,72.642,81.64,77,85,17.4,overcast clouds
506,Biak,ID,2022-07-15 23:31:08,-0.9131,122.8766,74.43,87,100,4.85,light rain
507,Reichenau,PL,2022-07-15 23:31:08,50.9075,14.9563,56.71,88,82,2.53,broken clouds
508,Novobirilyussy,RU,2022-07-15 23:31:09,56.9514,90.6661,54.79,90,85,0.34,overcast clouds
509,Marienburg,PL,2022-07-15 23:31:09,54.0359,19.0266,56.12,80,65,8.77,broken clouds
510,North Augusta,US,2022-07-15 23:26:30,33.5018,-81.9651,86.31,76,20,8.05,few clouds
511,Aswan,EG,2022-07-15 23:31:10,24.0934,32.907,83.88,29,12,10.47,few clouds
512,Komsomolskiy,UZ,2022-07-15 23:31:10,40.4272,71.7189,74.12,31,0,4.61,clear sky
513,Royal Tunbridge Wells,GB,2022-07-15 23:31:10,51.1325,0.2633,64.89,1,27,4.99,scattered clouds
514,Porto Santo,PT,2022-07-15 23:31:11,33.072,-16.3415,68.38,77,75,10.36,broken clouds
515,Ilhabela,BR,2022-07-15 23:31:11,-23.7781,-45.3581,71.85,67,96,5.08,overcast clouds
516,Greymouth,NZ,2022-07-15 23:27:34,-42.4667,171.2,43.43,84,97,7.94,overcast clouds
517,Abong Mbang,CM,2022-07-15 23:31:12,3.9833,13.1833,66.38,98,93,3.2,overcast clouds
518,Tornio,FI,2022-07-15 23:31:12,65.8481,24.1466,50.02,81,98,6.71,overcast clouds
519,Auki,SB,2022-07-15 23:31:13,-8.7676,160.7034,84.78,60,98,4.21,overcast clouds
520,Qingdao,CN,2022-07-15 23:31:13,36.0986,120.3719,82.0,83,23,2.24,mist
521,Fort Frances,CA,2022-07-15 23:30:15,48.5999,-93.4003,84.42,52,0,9.22,clear sky
522,Zyryanka,RU,2022-07-15 23:31:14,65.75,150.85,77.94,43,88,3.04,overcast clouds
523,Tirumullaivasal,IN,2022-07-15 23:31:14,11.2333,79.8333,81.3,64,100,11.32,overcast clouds
524,Broome,US,2022-07-15 23:30:48,42.2506,-75.833,79.18,41,0,0.0,clear sky
525,Darhan,MN,2022-07-15 23:31:15,49.4867,105.9228,61.92,67,52,5.39,broken clouds
526,Pinega,RU,2022-07-15 23:31:15,64.7001,43.3936,61.12,98,100,3.94,overcast clouds
527,Uarini,BR,2022-07-15 23:31:15,-2.99,-65.1083,76.82,87,98,3.02,overcast clouds
528,Nyaunglebin,MM,2022-07-15 23:31:16,17.95,96.7333,77.13,93,100,3.13,overcast clouds
529,Jacareacanga,BR,2022-07-15 23:31:16,-6.2222,-57.7528,81.16,60,75,3.24,broken clouds
530,Dumabato,PH,2022-07-15 23:31:16,16.3167,121.7,82.15,77,100,0.98,overcast clouds
531,Kralendijk,BQ,2022-07-15 23:30:14,12.15,-68.2667,82.38,78,40,11.5,scattered clouds
532,Jose Bonifacio,BR,2022-07-15 23:31:17,-21.0528,-49.6883,78.06,38,77,6.29,broken clouds
533,Tecoanapa,MX,2022-07-15 23:31:18,16.5167,-98.75,81.34,86,100,8.55,overcast clouds
534,Noyabrsk,RU,2022-07-15 23:31:18,63.1994,75.4507,57.11,66,44,8.68,scattered clouds
535,Kulu,TR,2022-07-15 23:31:18,39.0951,33.0799,65.16,65,0,5.64,clear sky
536,Muli,MV,2022-07-15 23:31:19,2.9167,73.5667,82.74,76,88,11.01,overcast clouds
537,Concepcion Del Uruguay,AR,2022-07-15 23:31:02,-32.4825,-58.2372,52.99,99,100,1.99,overcast clouds
538,Aklavik,CA,2022-07-15 23:31:19,68.2191,-135.0107,57.2,58,75,2.3,broken clouds
539,Kalga,RU,2022-07-15 23:31:20,50.9251,118.898,67.59,89,98,5.32,light rain
540,Guymon,US,2022-07-15 23:28:38,36.6828,-101.4816,104.0,15,0,9.22,clear sky
541,Hervey Bay,AU,2022-07-15 23:31:20,-25.2986,152.8535,64.33,65,33,10.16,scattered clouds
542,Cuiluan,CN,2022-07-15 23:31:21,47.72,128.648,70.99,76,76,8.75,broken clouds
543,San Andres,CO,2022-07-15 23:31:21,12.5847,-81.7006,84.22,74,40,11.5,scattered clouds
544,Urengoy,RU,2022-07-15 23:31:21,65.9667,78.3667,58.23,57,99,6.26,overcast clouds
545,Lasa,IT,2022-07-15 23:31:22,46.6166,10.7002,72.48,89,5,3.76,clear sky
546,Sioux Lookout,CA,2022-07-15 23:31:22,50.1001,-91.917,82.47,47,20,12.66,few clouds
547,Mitsamiouli,KM,2022-07-15 23:31:23,-11.3847,43.2844,76.39,67,8,13.06,clear sky
548,Presidente Medici,BR,2022-07-15 23:31:23,-11.1753,-61.9014,79.99,52,100,3.58,overcast clouds
549,Vicente Guerrero,MX,2022-07-15 23:31:23,19.1194,-98.1708,63.79,77,100,1.36,overcast clouds
550,Saint George,US,2022-07-15 23:27:21,37.1041,-113.5841,105.8,19,0,10.36,clear sky
551,Nioro,GM,2022-07-15 23:31:24,13.35,-15.75,79.39,84,92,4.88,moderate rain
552,Matagami,CA,2022-07-15 23:31:24,49.7502,-77.6328,73.51,43,0,6.91,clear sky
553,Cavalcante,BR,2022-07-15 23:31:25,-13.7975,-47.4583,69.51,45,3,3.98,clear sky
554,Tuy Hoa,VN,2022-07-15 23:26:39,13.0833,109.3,78.75,85,50,4.03,scattered clouds
555,Boueni,YT,2022-07-15 23:31:25,-12.9025,45.0761,75.18,75,3,20.62,clear sky
556,Kislovodsk,RU,2022-07-15 23:31:26,43.9133,42.7208,60.44,82,5,4.9,clear sky
557,Henties Bay,NA,2022-07-15 23:31:26,-22.116,14.2845,70.77,30,0,12.08,clear sky
558,Palmer,US,2022-07-15 23:27:22,42.1584,-72.3287,82.0,49,40,6.91,scattered clouds
559,Alofi,NU,2022-07-15 23:31:27,-19.0595,-169.9187,82.29,61,55,16.11,broken clouds
560,Aksu,CN,2022-07-15 23:31:27,41.1231,80.2644,70.29,52,37,3.56,scattered clouds
561,Saint-Pierre,RE,2022-07-15 23:31:27,-21.3393,55.4781,66.9,72,40,6.91,scattered clouds
562,Sarankhola,BD,2022-07-15 23:31:27,22.3082,89.7897,82.06,84,33,9.73,scattered clouds
563,Mweka,CD,2022-07-15 23:31:28,-4.85,21.5667,76.05,47,54,1.1,broken clouds
564,Sovetskaya Gavan,RU,2022-07-15 23:31:28,48.9723,140.2878,61.88,72,88,8.63,overcast clouds
565,Halifax,CA,2022-07-15 23:27:41,44.6453,-63.5724,72.48,72,42,6.91,scattered clouds
566,Amboasary,MG,2022-07-15 23:31:29,-25.0333,46.3833,62.4,90,6,5.08,clear sky
567,Ayan,RU,2022-07-15 23:31:29,56.45,138.1667,58.17,88,99,6.76,overcast clouds
568,Mahibadhoo,MV,2022-07-15 23:31:29,3.7833,72.9667,82.42,75,41,8.52,scattered clouds
569,Suez,EG,2022-07-15 23:31:30,29.9737,32.5263,73.31,69,0,5.75,clear sky
570,Mersin,TR,2022-07-15 23:31:30,36.862,34.6509,76.69,78,1,7.07,clear sky
571,Agadez,NE,2022-07-15 23:31:30,19.75,10.25,78.93,65,17,20.98,few clouds
572,Itaqui,BR,2022-07-15 23:31:31,-29.1253,-56.5531,65.97,94,97,4.94,overcast clouds
573,Kurumkan,RU,2022-07-15 23:31:31,54.3,110.3,62.37,84,100,2.82,overcast clouds
574,Castletown,IE,2022-07-15 23:31:31,53.0281,-9.0686,54.72,91,91,0.72,overcast clouds
575,Berdigestyakh,RU,2022-07-15 23:31:32,62.0989,126.6992,76.51,64,68,6.22,broken clouds
576,Singkang,MY,2022-07-15 23:31:32,2.1006,102.7994,76.8,93,37,1.23,scattered clouds
577,Samarai,PG,2022-07-15 23:31:33,-10.6167,150.6667,78.37,70,99,15.97,overcast clouds
578,Galveston,US,2022-07-15 23:31:33,29.3669,-94.9669,86.18,77,0,9.22,clear sky
579,Capreol,CA,2022-07-15 23:31:33,46.706,-80.9225,72.07,40,75,13.8,broken clouds
580,Usinsk,RU,2022-07-15 23:31:34,65.9939,57.5281,69.49,71,28,6.55,scattered clouds
581,Carbondale,US,2022-07-15 23:31:34,37.7273,-89.2168,88.02,59,0,6.91,clear sky
582,Dingle,PH,2022-07-15 23:31:34,10.9995,122.6711,81.12,84,93,1.21,overcast clouds
583,El Retorno,CO,2022-07-15 23:31:35,2.3302,-72.6276,73.08,98,99,1.72,overcast clouds
584,Sangin,AF,2022-07-15 23:31:35,32.0728,64.8359,84.63,34,8,5.57,clear sky
585,Brae,GB,2022-07-15 23:31:35,60.3964,-1.353,49.03,81,19,8.95,few clouds
586,Beauceville,CA,2022-07-15 23:31:36,46.2179,-70.7787,73.06,40,31,4.61,scattered clouds
587,Vredendal,ZA,2022-07-15 23:31:36,-31.6683,18.5012,61.68,40,69,9.24,broken clouds
588,Kuala Lipis,MY,2022-07-15 23:31:36,4.1842,102.0468,74.03,97,74,0.43,broken clouds
589,Joquicingo,MX,2022-07-15 23:31:37,19.05,-99.4667,66.38,92,96,1.74,overcast clouds
590,Nanning,CN,2022-07-15 23:31:37,22.8167,108.3167,81.05,85,90,3.18,overcast clouds
591,Rocha,UY,2022-07-15 23:30:26,-34.4833,-54.3333,56.1,99,88,4.97,overcast clouds
592,Khartoum,SD,2022-07-15 23:26:47,15.5518,32.5324,83.01,70,33,17.92,scattered clouds
593,Kalabo,ZM,2022-07-15 23:31:38,-14.97,22.6814,53.92,47,0,6.89,clear sky
594,Asfi,MA,2022-07-15 23:31:38,32.2994,-9.2372,69.26,89,0,10.38,clear sky
595,Monrovia,LR,2022-07-15 23:29:29,6.3005,-10.7969,75.42,87,100,10.29,light rain
596,Llata,PE,2022-07-15 23:31:39,-9.4167,-76.7833,53.83,91,64,4.07,broken clouds
597,Thinadhoo,MV,2022-07-15 23:31:39,0.5333,72.9333,83.73,73,96,14.25,overcast clouds
598,Camopi,GF,2022-07-15 23:31:39,3.1655,-52.3158,72.27,99,87,2.8,overcast clouds
599,Mecca,SA,2022-07-15 23:31:40,21.4267,39.8261,88.84,26,82,5.91,broken clouds
600,Broken Hill,AU,2022-07-15 23:31:40,-31.95,141.4333,51.03,33,74,21.88,broken clouds
601,Nautanwa,IN,2022-07-15 23:31:40,27.4333,83.4167,86.29,64,0,8.46,clear sky
602,Kontagora,NG,2022-07-15 23:31:41,10.3999,5.4695,72.7,93,99,4.59,light rain
603,Aksarka,RU,2022-07-15 23:31:41,66.5606,67.7975,56.71,63,14,4.92,few clouds
604,Khasan,RU,2022-07-15 23:31:41,42.4308,130.6434,63.75,96,95,3.67,overcast clouds
605,Kieta,PG,2022-07-15 23:31:42,-6.2167,155.6333,84.79,65,75,6.11,broken clouds
606,Kropotkin,RU,2022-07-15 23:31:42,45.4375,40.5756,71.53,53,30,8.05,scattered clouds
607,Sulechow,PL,2022-07-15 23:31:42,52.0836,15.6251,56.71,71,99,5.93,overcast clouds
608,Mto Wa Mbu,TZ,2022-07-15 23:31:43,-3.35,35.85,64.17,82,92,3.62,overcast clouds
609,Toba,JP,2022-07-15 23:31:43,34.4833,136.85,77.0,91,100,12.95,light rain
610,Ban Tak,TH,2022-07-15 23:31:43,17.0432,99.0813,78.21,91,98,2.84,overcast clouds
611,Honningsvag,NO,2022-07-15 23:31:43,70.9821,25.9704,55.15,76,40,6.91,scattered clouds
612,Yichun,CN,2022-07-15 23:31:44,47.7,128.9,69.48,75,77,7.0,broken clouds
613,Dhidhdhoo,MV,2022-07-15 23:28:14,6.8833,73.1,81.75,79,71,9.57,broken clouds
614,Cascais,PT,2022-07-15 23:29:40,38.6979,-9.4215,73.51,65,12,14.0,few clouds
615,Sorada,IN,2022-07-15 23:31:44,19.75,84.4333,78.69,85,100,2.42,moderate rain
616,La Ronge,CA,2022-07-15 23:31:45,55.1001,-105.2842,86.25,21,20,9.22,few clouds
617,Lagdo,CM,2022-07-15 23:31:45,9.05,13.7333,72.3,95,100,3.6,light rain
618,San Felipe,VE,2022-07-15 23:31:45,10.3399,-68.7425,72.39,94,59,3.83,broken clouds
619,Harper,LR,2022-07-15 23:31:46,4.375,-7.7169,74.5,86,100,10.33,light rain
620,Kijang,KR,2022-07-15 23:31:46,35.2442,129.2139,80.33,63,2,0.47,clear sky
621,Komatsu,JP,2022-07-15 23:31:46,36.4026,136.4509,78.78,78,75,1.14,broken clouds
622,Hovd,MN,2022-07-15 23:31:47,48.0056,91.6419,60.91,35,2,2.19,clear sky
623,Yulara,AU,2022-07-15 23:29:47,-25.2406,130.9889,49.17,30,0,1.77,clear sky
624,Rorvik,NO,2022-07-15 23:31:47,64.8621,11.2373,51.71,76,100,20.54,overcast clouds
625,Puerto Escondido,MX,2022-07-15 23:31:47,15.85,-97.0667,85.03,70,75,5.75,broken clouds
626,Rio Claro,BR,2022-07-15 23:31:48,-22.4114,-47.5614,67.57,44,100,3.69,overcast clouds
627,Svetlogorsk,BY,2022-07-15 23:31:48,52.6333,29.7333,49.89,95,2,6.67,clear sky
628,Ust-Omchug,RU,2022-07-15 23:31:48,61.15,149.6333,75.87,54,30,7.07,scattered clouds
629,Ovalle,CL,2022-07-15 23:31:49,-30.5983,-71.2003,46.44,78,100,2.51,overcast clouds
630,Pandamatenga,BW,2022-07-15 23:31:49,-18.5278,25.627,56.61,40,1,9.93,clear sky
631,Adrar,MR,2022-07-15 23:31:49,20.5022,-10.0711,97.23,18,45,7.49,scattered clouds
632,Wum,CM,2022-07-15 23:31:50,6.3833,10.0667,64.56,97,100,2.08,light rain
633,Ak-Dovurak,RU,2022-07-15 23:31:50,51.1833,90.6,56.7,59,53,1.36,broken clouds
634,Bosaso,SO,2022-07-15 23:31:50,11.2842,49.1816,88.83,48,97,25.26,overcast clouds
635,Tanggu,CN,2022-07-15 23:31:50,39.0211,117.6469,87.76,66,83,6.6,broken clouds
636,Laguna,US,2022-07-15 23:28:28,38.421,-121.4238,104.09,22,0,6.91,clear sky
637,Saint-Augustin,CA,2022-07-15 23:31:51,51.226,-58.6502,60.13,75,49,11.14,scattered clouds
638,Newton,US,2022-07-15 23:27:11,42.337,-71.2092,81.64,48,20,11.5,few clouds
639,Fare,PF,2022-07-15 23:31:51,-16.7,-151.0167,76.89,67,43,21.09,scattered clouds
640,Dunedin,NZ,2022-07-15 23:28:20,-45.8742,170.5036,47.8,53,10,4.0,clear sky
641,Maniitsoq,GL,2022-07-15 23:31:52,65.4167,-52.9,39.81,85,99,8.34,overcast clouds
642,Dubbo,AU,2022-07-15 23:31:52,-32.25,148.6167,37.53,93,100,6.91,overcast clouds
643,Dryden,CA,2022-07-15 23:31:53,49.7833,-92.7503,84.49,39,0,12.66,clear sky
644,Necochea,AR,2022-07-15 23:30:07,-38.5473,-58.7368,49.24,95,99,14.12,overcast clouds
645,Sibu,MY,2022-07-15 23:31:53,2.3,111.8167,75.51,94,40,2.3,mist
646,Kopavogur,IS,2022-07-15 23:31:53,64.1123,-21.913,52.02,82,100,16.11,overcast clouds
647,Puro,PH,2022-07-15 23:31:54,12.4841,123.3827,83.43,76,73,1.32,broken clouds
648,Monte Alegre,BR,2022-07-15 23:31:54,-2.0078,-54.0692,76.21,88,100,4.09,overcast clouds
649,Bani Walid,LY,2022-07-15 23:31:54,31.7566,13.9942,71.91,62,0,5.46,clear sky
650,Ternate,ID,2022-07-15 23:31:55,0.8,127.4,77.74,87,99,10.42,overcast clouds
651,Nago,JP,2022-07-15 23:31:55,26.5881,127.9761,86.45,85,100,12.17,light rain
652,Cedar Lake,US,2022-07-15 23:31:55,41.3648,-87.4411,70.11,96,100,5.12,moderate rain
653,Kahta,TR,2022-07-15 23:31:56,37.7855,38.6237,78.17,40,0,1.16,clear sky
654,La Rioja,ES,2022-07-15 23:30:13,42.25,-2.5,69.58,28,33,7.23,scattered clouds
655,Fairbanks,US,2022-07-15 23:27:53,64.8378,-147.7164,72.09,40,100,9.22,overcast clouds
656,Nicoya,CR,2022-07-15 23:31:56,10.1483,-85.452,76.71,87,85,3.87,overcast clouds
657,Vrangel,RU,2022-07-15 23:31:56,42.7297,133.0839,64.38,96,100,18.28,overcast clouds
658,Tarifa,ES,2022-07-15 23:31:57,36.0139,-5.607,82.42,87,1,17.2,clear sky
659,Ippy,CF,2022-07-15 23:31:57,6.2679,21.2247,68.0,96,80,1.32,broken clouds
660,Srednekolymsk,RU,2022-07-15 23:31:57,67.45,153.6833,76.15,43,37,8.57,scattered clouds
661,Hami,CN,2022-07-15 23:31:58,42.8,93.45,80.6,9,34,12.53,scattered clouds
662,Miri,MY,2022-07-15 23:31:58,4.4148,114.0089,75.34,94,20,2.3,few clouds
663,Popondetta,PG,2022-07-15 23:31:58,-8.7537,148.2534,83.21,60,74,2.68,broken clouds
664,Kerman,IR,2022-07-15 23:31:59,30.2832,57.0788,75.06,14,0,13.8,clear sky
665,Planadas,CO,2022-07-15 23:31:59,3.197,-75.6451,77.43,89,67,3.31,broken clouds
666,Paamiut,GL,2022-07-15 23:31:59,61.994,-49.6678,39.92,83,99,2.77,overcast clouds
667,Olafsvik,IS,2022-07-15 23:32:00,64.8945,-23.7142,50.92,91,100,17.45,light rain
668,Sumenep,ID,2022-07-15 23:32:00,-7.0167,113.8667,81.03,79,61,9.91,broken clouds
669,Te Anau,NZ,2022-07-15 23:32:00,-45.4167,167.7167,39.13,80,43,1.72,scattered clouds
670,Ibra,OM,2022-07-15 23:32:01,22.6906,58.5334,87.96,52,100,4.18,overcast clouds
671,Hulan,CN,2022-07-15 23:32:01,45.9833,126.6,71.71,74,53,17.74,broken clouds
672,Ewa Beach,US,2022-07-15 23:32:01,21.3156,-158.0072,85.01,57,40,12.66,scattered clouds
673,Ketchikan,US,2022-07-15 23:32:02,55.3422,-131.6461,57.67,88,100,10.36,light rain
674,Amarante Do Maranhao,BR,2022-07-15 23:32:02,-5.5667,-46.7422,80.11,46,74,3.13,broken clouds
675,Durazno,UY,2022-07-15 23:32:03,-33.4131,-56.5006,54.25,98,97,9.71,overcast clouds
676,Acarau,BR,2022-07-15 23:32:03,-2.8856,-40.12,78.69,80,67,14.83,broken clouds
677,Santa Cruz De La Palma,ES,2022-07-15 23:32:04,28.6835,-17.7642,71.74,78,0,14.97,clear sky
678,Clarence Town,AU,2022-07-15 23:32:04,-32.5833,151.7833,54.86,65,90,3.65,overcast clouds
679,Wamba,NG,2022-07-15 23:32:04,8.9333,8.6,71.44,96,100,2.53,light rain
680,Kabwe,ZM,2022-07-15 23:32:05,-14.4469,28.4464,54.23,64,7,5.17,clear sky
681,Aviles,ES,2022-07-15 23:32:05,43.5547,-5.9248,73.18,84,0,2.3,clear sky
682,Acapulco,MX,2022-07-15 23:32:05,16.8634,-99.8901,85.82,70,100,11.5,overcast clouds
683,Shushtar,IR,2022-07-15 23:32:06,32.0455,48.8567,98.55,10,0,6.62,clear sky
684,Neuquen,AR,2022-07-15 23:32:06,-38.9516,-68.0591,42.69,81,75,2.3,broken clouds
685,Gravdal,NO,2022-07-15 23:32:06,68.1214,13.5031,50.79,83,100,8.01,overcast clouds
686,San Borja,BO,2022-07-15 23:32:07,-14.8167,-66.85,76.33,73,79,2.91,broken clouds
687,Sorrento,IT,2022-07-15 23:32:07,40.626,14.3744,76.57,93,0,0.0,clear sky
688,Roanoke,US,2022-07-15 23:31:16,37.271,-79.9414,85.41,63,20,6.91,few clouds
689,Roros,NO,2022-07-15 23:32:08,62.5747,11.3842,40.84,87,100,11.5,overcast clouds
690,Kutum,SD,2022-07-15 23:32:08,14.2,24.6667,70.84,73,97,12.57,overcast clouds
691,Colares,PT,2022-07-15 23:32:08,38.7992,-9.4469,72.34,64,11,14.0,few clouds
692,Bintulu,MY,2022-07-15 23:32:09,3.1667,113.0333,75.61,94,20,2.3,few clouds
693,Riyadh,SA,2022-07-15 23:32:07,24.6877,46.7219,91.54,12,63,10.94,broken clouds
694,Sainte-Marie,RE,2022-07-15 23:32:09,-20.8968,55.5496,68.13,73,75,11.5,broken clouds
695,Bay Roberts,CA,2022-07-15 23:32:10,47.5999,-53.2648,66.65,91,59,5.48,broken clouds
696,Grand-Santi,GF,2022-07-15 23:32:10,4.25,-54.3833,72.66,99,100,2.86,overcast clouds
697,Nizhniy Kuranakh,RU,2022-07-15 23:32:11,58.8353,125.4869,79.63,61,69,1.12,broken clouds
698,High Prairie,CA,2022-07-15 23:32:11,55.4334,-116.4858,77.63,49,89,5.03,overcast clouds
699,Maykor,RU,2022-07-15 23:32:11,59.0059,55.88,60.01,96,86,2.01,overcast clouds
700,Kampong Thum,KH,2022-07-15 23:32:12,12.7111,104.8887,77.88,91,64,6.53,broken clouds
701,Alekseyevka,RU,2022-07-15 23:32:12,50.6309,38.6903,64.22,72,35,6.73,scattered clouds
702,Ginda,IN,2022-07-15 23:32:12,30.6945,78.4932,64.67,74,9,5.5,clear sky
703,Beipiao,CN,2022-07-15 23:32:13,41.7919,120.7792,73.58,73,33,15.05,scattered clouds
704,Pangkalanbuun,ID,2022-07-15 23:32:13,-2.6833,111.6167,75.56,96,57,2.55,broken clouds
705,Freetown,SL,2022-07-15 23:32:14,8.484,-13.2299,76.69,86,100,6.82,light rain
706,Scarborough,GB,2022-07-15 23:30:05,54.2797,-0.4044,54.97,87,42,3.6,scattered clouds
707,Camacha,PT,2022-07-15 23:32:14,33.0833,-16.3333,65.62,77,75,10.36,broken clouds
708,Cairo,EG,2022-07-15 23:28:25,30.0626,31.2497,79.56,65,0,8.05,clear sky
709,Kjopsvik,NO,2022-07-15 23:32:14,68.097,16.3742,49.87,89,100,3.02,overcast clouds
710,Tommot,RU,2022-07-15 23:32:15,58.9564,126.2925,77.54,68,66,4.59,broken clouds
